DATE,ROUTE NO,SHOP NO,ACCOUNT,SHOP CODE,SHOP NAME,ODD,PCS,PCS(31),CRATES,SERVICE TIME,LATITUDE,LONGITUDE,ADDRESS
8-May,37,6,KA,101930,ALL DAY MADISON,12,0,0,0,,14.612749,121.051642,"Bagong Lipunan Ng Crame, Quezon City, Metro Manila, Philippines"
31-May,38,1,MD,102466,MD FIVE STAR PASAY,1,2282,2282,43,,14.536535,121.003596,"Five Star Bus Co., 2240 Aurora Blvd, Malibay, Pasay, Metro Manila, Philippines"
31-May,38,2,MD,103901,MD WINSTON LODGE,31,110,110,4,,14.5371,121.003555,"Five Star Bus Co., 2240 Aurora Blvd, Malibay, Pasay, Metro Manila, Philippines"
31-May,38,4,ZAPP,ZP00065,ZAPP KEANRICH,31,196,196,5,,14.537714,121.004544,"Malibay, Pasay, Metro Manila, Philippines"
31-May,38,5,MD,109341,MD PHILTRANCO PASAY,31,266,266,7,,14.536922,121.00449,"Philtranco- Pasay Terminal, Malibay, Pasay, Metro Manila, Philippines"
31-May,38,11,KA,101305,7-11 ST1142 TAMBO,31,67,35,2,,14.516564,120.996258,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,38,12,KA,101234,7-11 ST381 DON GALO,16,186,96,5,,14.504536,120.993697,"Don Galo, Parañaque, Metro Manila, Philippines"
31-May,38,13,KA,101221,7-11 ST234 LA HUERTA,16,308,149,7,,14.499619,120.991311,"La Huerta, Parañaque, Metro Manila, Philippines"
31-May,38,14,KA,109510,7-11 ST2482 MANUYO UNO,15,261,135,6,,14.484179,120.985359,"Manuyo Uno, Metro Manila, Philippines"
31-May,38,16,KA,109241,7-11 ST2541 CASA DE SEQUOIA,16,52,27,3,,14.476355,120.978022,"Barangay Ilaya, Las Pinas, Metro Manila, Philippines"
31-May,38,17,ZAPP,ZP00406,ZAPP OBAMOS LP,16,49,49,2,,14.472786,120.973781,"Pulang Lupa Uno, Las Pinas, Metro Manila, Philippines"
31-May,38,19,KA,108201,SH NAGA ROAD PULANG LUPA,31,22,22,1,,14.462192,120.991451,"Pulang Lupa Dos, Las Pinas, Metro Manila, Philippines"
31-May,38,20,MD,102460,MD BF RESORT LAS PINAS,31,378,378,10,,14.444351,120.993537,"Talon Uno, Las Pinas, Metro Manila, Philippines"
31-May,38,21,ZAPP,ZP00740,ZAPP DE ZAPOTE RD LP,31,43,42,3,,14.438829,121.003498,"Talon Tres, Las Pinas, Metro Manila, Philippines"
31-May,38,23,MD,101721,MD LOZADA PUBLIC MARKET,30,184,184,8,,14.437017,121.006262,"Moonwalk Overpass, Las Pinas, Metro Manila, Philippines"
31-May,38,24,MD,109949,MD MARCOS ALVAREZ,31,244,228,8,,14.43648,121.006573,"Marcos Alvarez Avenue, Las Pinas, Metro Manila, Philippines"
30-May,38,3,KA,103899,7-11 REVILLA,29,104,54,3,,14.537263,121.001414,"Pasay, Sgt. Mariano, Pasay, Metro Manila, Philippines"
30-May,38,6,KA,101243,7-11 PHILTRANCO,16,118,57,3,,14.537539,121.004964,"Pasay City, Malibay, Pasay, Metro Manila, Philippines"
30-May,38,7,KA,101328,7-11 EDSA M. DELA CRUZ ST1487,15,75,36,3,,14.537849,121.005955,"Pasay, Malibay, Pasay, Metro Manila, Philippines"
30-May,38,8,KA,101209,7-11 ST43 MALIBAY,15,147,109,5,,14.538472,121.010711,"Pasay, Metro Manila, Philippines"
30-May,38,9,KA,101244,7-11 ST434 MALIBAY PLAZA,23,142,106,4,,14.534311,121.009273,"Pasay, Metro Manila, Philippines"
30-May,38,10,KA,106651,7-11 ST2234 MALIBAY 3,23,69,51,4,,14.532127,121.008554,"177, Pasay, Metro Manila, Philippines"
30-May,38,22,KA,101348,7-11 ST1730 PHOENIX ALABANG,23,119,62,4,,14.442972,120.996574,"Talon Tres, Las Pinas, Metro Manila, Philippines"
31-May,39,1,KA,113010,SH C5 FORT TAGUIG,16,54,54,1,,14.516519,121.042972,"Western Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,2,MD,107440,MD PNR FTI,31,162,157,4,,14.506613,121.035441,"PNR FTI Station, E Service Rd, Taguig, 1630 Metro Manila, Philippines"
31-May,39,3,KA,100658,7-11 ST1068 CALTEX FTI,30,142,78,4,,14.507385,121.035558,"Western Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,4,ZAPP,ZP00009,ZAPP TUP TAGUIG,17,133,18,4,,14.509876,121.034837,"Western Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,5,MD,100100,MD FTI TERMINAL,4,1232,1232,24,,14.50699,121.0451,"Western Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,6,ZAPP,ZP00116,ZAPP HERBS ST TAGUIG,31,79,67,3,,14.505153,121.058653,"South Signal Village, Taguig, 1630 Metro Manila, Philippines"
31-May,39,7,KA,100410,7-11 ST105 LOWER BICUTAN,26,165,91,5,,14.488721,121.060749,"Lower Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,9,KA,109470,BUDGET MART SIGNAL,17,195,189,4,,14.48735,121.046653,"North Daang Hari, Taguig, Metro Manila, Philippines"
31-May,39,10,KA,107454,7-11 ST2211 CENTRAL BICUTAN,30,234,136,6,,14.489257,121.04703,"Barangay Central Bicutan, Taguig, Metro Manila, Philippines"
31-May,39,11,KA,100625,7-11 ST841 UNITED PARANAQUE 2,18,124,68,4,,14.493384,121.042954,"3424 E Service Rd, Parañaque, 1630 Metro Manila, Philippines"
31-May,39,12,MD,107147,MD PNR BICUTAN,17,167,151,5,,14.487992,121.045471,"Osmeña Hwy & Pan-Philippine Hwy, Parañaque, Metro Manila, Philippines"
31-May,39,13,KA,109260,7-11 ST2613 TANYAG TAGUIG,28,119,66,4,,14.481635,121.04588,"San Martin de Porres, Metro Manila, Philippines"
31-May,39,14,KA,100857,7-11 ST1879 ACSIE,17,74,41,2,,14.480585,121.044881,"Marcelo Green, Parañaque, Metro Manila, Philippines"
31-May,39,15,KA,100409,7-11 ST80 MARCELO (BICUTAN),17,197,108,5,,14.475833,121.044862,"Marcelo Green, Parañaque, Metro Manila, Philippines"
31-May,39,16,KA,106091,7-11 ST2038 CPI WEST SROAD,17,49,29,2,,14.470246,121.044892,"Marcelo Green, Parañaque, Metro Manila, Philippines"
31-May,39,21,KA,108064,SH DONA SOLEDAD,18,49,47,2,,14.487386,121.024903,"Don Bosco, Parañaque, Metro Manila, Philippines"
31-May,39,26,ZAPP,ZP00046,Zapp Better Aid Paranaque,30,27,27,2,,14.485575,121.040498,"Triple M Commercial Building, Dona Soledad Ave, Parañaque, 1709 Metro Manila, Philippines"
31-May,39,28,MD,102012,MD BICUTAN TERMINAL,31,595,576,15,,14.487175,121.046133,"North Daang Hari, Taguig, Metro Manila, Philippines"
31-May,39,29,MD,402218,"MD SHOP, SM BICUTAN",30,1555,1505,30,,14.486754,121.043601,"2017 Dona Soledad Ave, Parañaque, 1709 Metro Manila, Philippines"
31-May,39,30,KA,109469,BUDGET MART - BICUTAN,30,93,72,3,,14.566709,121.044812,"Pan-Philippine Hwy, Makati, Metro Manila, Philippines"
30-May,39,17,KA,109378,SH WST SERVICE CIELITO,24,31,25,2,,14.496544,121.040133,"Sun Valley, Parañaque, 1709 Metro Manila, Philippines"
30-May,39,18,KA,100473,7-11 ST272 BETTERLIVING 2,25,109,46,3,,14.484927,121.030029,"Executive Suites, Better Living Subdivision, 153 Doña Soledad Ave, Parañaque, 1711 Kalakhang Maynila, Philippines"
30-May,39,20,KA,100831,7-11 ST1703 SCIENCEVILLE,13,81,37,4,,14.484004,121.026618,"Don Bosco, Parañaque, Metro Manila, Philippines"
30-May,39,22,KA,100650,7-11 BETTERLIVING 5,14,63,29,2,,14.489768,121.018517,"54 Doña Soledad Ave, Parañaque, 1709 Metro Manila, Philippines"
30-May,39,23,KA,100748,7-11 DAANG BATANG ST1447,14,127,58,3,,14.492271,121.014639,"Moonwalk, Parañaque, Metro Manila, Philippines"
30-May,39,24,KA,100639,7-11 ST868 ARMSTRONG AVENUE,14,101,46,3,,14.497664,121.012869,"Moonwalk, Parañaque, Metro Manila, Philippines"
30-May,39,25,KA,100789,7-11 ST1597 JORDAN MOONWALK,14,82,37,3,,14.492191,121.008397,"Moonwalk, Parañaque, Metro Manila, Philippines"
18-May,39,19,KA,100884,SMFA DONA SOLEDAD,14,17,7,3,,14.485452,121.028243,"Don Bosco, Parañaque, Metro Manila, Philippines"
17-May,39,27,ZAPP,ZP02184,ZAPP SLT MIRDC CANTEEN TAGUIG,13,38,15,3,,14.487167,121.051468,"Barangay Central Bicutan, Taguig, Metro Manila, Philippines"
3-May,39,8,ZAPP,ZP02169,ZAPP TCU 2,12,50,5,2,,14.490927,121.054999,"Barangay Central Bicutan, Taguig, Metro Manila, Philippines"
31-May,40,1,KA,100544,7-11 ROCKWELL,3,206,100,6,,14.590288,121.067721,"Ugong, Pasig, Metro Manila, Philippines"
31-May,40,2,KA,109700,LAWSON PEARL PLACE,15,86,45,4,,14.579779,121.059585,"Unit 4-D1, 8101 Pearl Dr, San Antonio, Pasig, Metro Manila, Philippines"
31-May,40,6,MD,102224,MD STARMALL EDSA TERMINAL,16,903,903,16,,14.582361,121.054068,"Balibago, Starmall, Shaw Boulevard, Mandaluyong, 1555 Metro Manila, Philippines"
31-May,40,8,MD,101658,MD SULTAN,31,870,870,17,,14.580589,121.052855,"Shaw Boulevard Bus Stop, Northbound, Epifanio de los Santos Ave, Mandaluyong, Kalakhang Maynila, Philippines"
31-May,40,13,MD,100095,MD SSG SUPERMARKET-STA.ANA,31,326,326,8,,14.581358,121.012443,"Brgy. 879, Santa Ana, Manila, Metro Manila, Philippines"
31-May,40,14,MD,107224,MD MARKET PLACE KALENTONG,31,332,332,9,,14.591797,121.025702,"Liberation Plaza, Manila, Metro Manila, Philippines"
31-May,40,15,MD,100389,MD AMOR KALENTONG,31,335,335,9,,14.591037,121.024652,"Pag-asa, Mandaluyong, Kalakhang Maynila, Philippines"
31-May,40,16,MD,113098,MD KFC KALENTONG,31,294,294,8,,14.593528,121.027005,"GOMEGA Condominium, P. Martinez, Mandaluyong, Metro Manila, Philippines"
31-May,40,17,MD,109917,MD PUREGOLD AGORA SAN JUAN,31,509,476,13,,14.605124,121.02296,"Barangay Pedro Cruz, San Juan, Metro Manila, Philippines"
31-May,40,19,MD,102219,MD PUREGOLD KALENTONG,29,277,277,8,,14.588449,121.021565,"Brgy. 895, Santa Ana, Manila, Metro Manila, Philippines"
30-May,40,1,KA,100509,7-11 ST420 ONE SAN MIGUEL,31,76,57,3,,14.578017,121.057708,"San Antonio, Pasig, Kalakhang Maynila, Philippines"
30-May,40,3,KA,100663,7-11 ST1046 SHANGRI-LA PLAZA,23,62,46,3,,14.580552,121.054915,"738 Shaw Boulevard, Mandaluyong, 1554 Metro Manila, Philippines"
30-May,40,5,KA,100456,7-11 ST271 SHAW STARMALL,23,50,37,3,,14.581959,121.053143,"850 Shaw Boulevard, Mandaluyong, 1552 Metro Manila, Philippines"
30-May,40,7,KA,100743,7-11 ST1269 SHAW MRT,23,54,28,4,,14.581018,121.053267,"Highway Hills, Mandaluyong, Metro Manila, Philippines"
29-May,40,9,KA,113128,LAWSON GRAND CENTRAL,16,95,25,2,,14.581236,121.052449,"Highway Hills, Mandaluyong, Metro Manila, Philippines"
13-May,40,4,KA,101931,ALL DAY  WCC,8,0,0,0,,14.582134,121.052038,"632 Shaw Boulevard, Mandaluyong, Metro Manila, Philippines"
13-May,40,10,KA,106588,SH EDSA BRGY BARRANCA,1,20,4,2,,14.577697,121.050714,"Summit One Tower, Mandaluyong, Metro Manila, Philippines"
13-May,40,11,MD,101669,JN SUMMIT ONE CORP,5,0,0,0,,14.577199,121.050158,"548 Sierra Madre, Mandaluyong, 1550 Kalakhang Maynila, Philippines"
13-May,40,12,KA,101924,ALL DAY  MRTINEZ,1,0,0,0,,14.579278,121.035767,"The Place, F. Martinez Ave, Mandaluyong, Metro Manila, Philippines"
13-May,40,18,KA,102033,ALL DAY RETAIL CONCEPTS INC BLUM,1,0,0,0,,14.598187,121.029701,"Kabayanan, Lungsod ng San Juan, Kalakhang Maynila, Philippines"
13-May,40,20,MD,101887,KSMAP LIBERTY,1,46,2,1,,14.588942,121.041462,"Pleasant Hills, Mandaluyong, Metro Manila, Philippines"
31-May,41,1,MD,101675,OPTIMA WORLDWIDE GAS STN INC,1,34,34,1,,14.646584,121.074678,"Pansol, Metro Manila, Philippines"
31-May,41,9,KA,101670,PETRON TREATS UP TECHNOPARK,31,68,61,2,,14.654949,121.053542,"University of the Philippines Diliman, Diliman, Quezon City, Metro Manila, Philippines"
31-May,41,11,MD,106853,MD CITIMALL PHILCOA TERMINAL,28,446,446,10,,14.65355,121.053333,"Philcoa, Diliman, Quezon City, Metro Manila, Philippines"
31-May,41,12,MD,102233,MD UP SHELL CENTER,31,27,27,1,,14.65679,121.058528,"University of the Philippines Diliman, Diliman, Quezon City, Metro Manila, Philippines"
31-May,41,14,ZAPP,ZP02253,ZAPP STO  NINO,31,96,96,4,,14.696199,121.078992,"Commonwealth, Quezon City, Metro Manila, Philippines"
31-May,41,15,MD,102202,MD FAIRVIEW CENTER MALL,31,627,627,14,,14.70614,121.069124,"Regalado(NCBA), Novaliches, Quezon City, Metro Manila, Philippines"
31-May,41,16,KA,100879,SMFA COMM FAIRVIEW (AQUIVEL),31,14,14,2,,14.704304,121.081051,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,41,17,MD,102179,MD PUREGOLD COMMONWEALTH,31,353,342,9,,14.666725,121.071357,"Luzon Avenue, Don Mariano Marcos Ave, Matandang Balara, Quezon City, Metro Manila, Philippines"
31-May,41,18,MD,102410,MD EVER GOTESCO COMMONWEALTH,30,743,743,15,,14.678131,121.085312,"Philippines, Metro Manila, Quezon City"
31-May,41,19,MD,100390,MD EVER COMMONWEALTH,31,706,706,14,,14.678149,121.084368,"Ever Gotesco, Quezon City, Metro Manila, Philippines"
31-May,41,21,ZAPP,ZP02269,Zapp Nanay Yuning Store NEU QC,31,69,60,2,,14.663417,121.059666,Nanay Yuning Budget Meal – St. Joseph St. Cor St. Peter St. Brgy New Era QC
31-May,42,4,ZAPP,ZP01438,ZAPP ROWENA STORE KARANGALAN,27,37,35,1,,14.610474,121.104512,"Cainta, Rizal, Philippines"
31-May,42,7,KA,109554,SH MARCOS HIGHWAY DELAPAZ,29,14,13,3,,14.620264,121.098762,"Dela Paz, Metro Manila, Philippines"
31-May,42,8,ZAPP,ZP02290,ZAPP O DE  GUZMAN,30,69,9,2,,14.622388,121.080802,"Industrial Valley, Marikina, 1800 Metro Manila, Philippines"
31-May,42,9,MD,109904,MD LRT 2 SANTOLAN STATION,4,979,979,21,,14.622216,121.085916,"Santolan MRT-2 Station, Marikina-Infanta Hwy, Pasig, 1610 Metro Manila, Philippines"
31-May,42,11,MD,102207,MD MARIKINA SPORTS CENTER,31,539,521,11,,14.634399,121.097631,"West Insula Plaza, Shoe Ave, Marikina, 1800 Metro Manila, Philippines"
31-May,42,12,ZAPP,ZP00748,ZAPP NJ DONA PETRA TALIPAPA,30,55,55,2,,14.658369,121.102072,"Tumana, Marikina, Metro Manila, Philippines"
31-May,42,12,ZAPP,ZP02311,ZAPP BANTAYOG,31,152,20,4,,14.658391,121.104699,"Concepcion Uno, Marikina, 1800 Metro Manila, Philippines"
31-May,42,13,ZAPP,ZP00097,ZAPP MABEL STORE SAN MATEO,4,118,114,3,,14.66902,121.134056,"San Mateo, Rizal, Philippines"
31-May,42,14,ZAPP,ZP00037,ZAPP CHAMPACA MARIKINA,30,57,57,2,,14.663579,121.126083,"Fortune, Philippines"
31-May,42,16,MD,112734,MD TRO-SPE ACC BLDG. SSS VILLAGE,31,121,117,6,,14.639471,121.121341,"Concepcion Dos, Marikina, Metro Manila, Philippines"
31-May,42,19,ZAPP,ZP01318,ZAPP CUPANG,30,48,41,3,,14.638108,121.133655,"Cupang, Antipolo, Rizal, Philippines"
31-May,42,20,MD,113033,MD TRO-SPE STA. LUCIA FOOD COURT,26,263,254,8,,14.619113,121.099537,"Dela Paz, Metro Manila, Philippines"
31-May,42,21,MD,102205,MD SM MARIKINA,30,1029,1029,21,,14.626487,121.083997,"1800 Marikina-Infanta Hwy, Marikina, 1800 Metro Manila, Philippines"
30-May,42,1,KA,100837,7-11 ST1859 KAGINHAWAAN,31,61,32,3,,14.603594,121.102838,"Manggahan, Pasig, Metro Manila, Philippines"
30-May,42,2,KA,100520,7-11 VISTA SQUARE,16,83,40,3,,14.6042,121.105817,"Vista Verde Ave, Cainta, Rizal, Philippines"
30-May,42,3,KA,100661,7-11 ST1107 KARANGALAN,15,136,70,4,,14.610341,121.103856,"Cainta, Rizal, Philippines"
30-May,42,5,KA,100720,7-11 ST1268 STA. LUCIA RESIDENZE,16,52,29,2,,14.618313,121.098871,"Cainta, Rizal, Philippines"
30-May,42,6,KA,113260,7-11 FELIX AVE,17,204,99,5,,14.620451,121.101994,"Felix Ave, Marikina, 1800 Metro Manila, Philippines"
30-May,42,10,KA,100780,7-11 STA LUCIA MALL ST1470,15,75,37,3,,14.620267,121.101255,"M&R Complex, Marikina, 1800 Metro Manila, Philippines"
27-May,42,25,ZAPP,ZP02290,Zapp O de Guzman Marikina,15,73,50,2,,14.622352,121.080814,#33 O de Guzman St. IVC Marikina
26-May,42,26,ZAPP,ZP02311,Zapp Bantayog St. Marikina,21,171,50,4,,14.658266,121.104616,Carinderia @ 105 Bantayog St. Concepcion 1 Marikina (Green House)(Near PLMAR)
21-May,42,15,ZAPP,ZP02166,ZAPP R.PLAMA,9,0,0,0,,14.663864,121.112809,"Parang, Marikina, Metro Manila, Philippines"
12-May,42,1,ZAPP,ZP00675,ZAPP JHORITS EATERY,2,28,11,2,,14.59913,121.10029,"Manggahan, Pasig, Metro Manila, Philippines"
11-May,42,19,ZAPP,ZP01077,ZAPP PAMANTASAN NG MARIKINA,12,0,0,0,,14.640865,121.117745,"Concepcion Dos, Marikina, Metro Manila, Philippines"
